Period,Data_value,Series_title_2
2009.01,916.2,Durables
2009.02,831.0,Durables
2009.03,900.3,Durables
2009.04,877.2,Durables
2009.05,903.7,Durables
2009.06,830.8,Durables
2009.07,885.6,Durables
2009.08,860.7,Durables
2009.09,870.7,Durables
2009.1,953.3,Durables
2009.11,998.1,Durables
2009.12,1444.2,Durables
2010.01,915.1,Durables
2010.02,821.7,Durables
2010.03,929.6,Durables
2010.04,872.0,Durables
2010.05,893.9,Durables
2010.06,847.9,Durables
2010.07,901.3,Durables
2010.08,850.6,Durables
2010.09,908.8,Durables
2010.1,932.7,Durables
2010.11,1010.3,Durables
2010.12,1473.2,Durables
2011.01,922.4,Durables
2011.02,816.0,Durables
2011.03,932.6,Durables
2011.04,914.1,Durables
2011.05,899.9,Durables
2011.06,879.3,Durables
2011.07,930.2,Durables
2011.08,871.5,Durables
2011.09,900.5,Durables
2011.1,979.7,Durables
2011.11,1046.7,Durables
2011.12,1531.3,Durables
2012.01,945.7,Durables
2012.02,887.5,Durables
2012.03,966.1,Durables
2012.04,912.0,Durables
2012.05,947.2,Durables
2012.06,922.3,Durables
2012.07,927.3,Durables
2012.08,915.5,Durables
2012.09,919.1,Durables
2012.1,1009.9,Durables
2012.11,1108.6,Durables
2012.12,1586.5,Durables
2013.01,994.7,Durables
2013.02,904.8,Durables
2013.03,1001.3,Durables
2013.04,987.2,Durables
2013.05,1010.1,Durables
2013.06,965.0,Durables
2013.07,986.8,Durables
2013.08,993.2,Durables
2013.09,954.5,Durables
2013.1,1087.4,Durables
2013.11,1177.4,Durables
2013.12,1640.7,Durables
2014.01,1032.9,Durables
2014.02,938.6,Durables
2014.03,1040.4,Durables
2014.04,1009.9,Durables
2014.05,1056.6,Durables
2014.06,970.7,Durables
2014.07,1021.3,Durables
2014.08,996.8,Durables
2014.09,999.7,Durables
2014.1,1140.4,Durables
2014.11,1211.5,Durables
2014.12,1716.3,Durables
2015.01,1108.6,Durables
2015.02,1001.3,Durables
2015.03,1096.5,Durables
2015.04,1062.6,Durables
2015.05,1104.7,Durables
2015.06,1036.9,Durables
2015.07,1075.2,Durables
2015.08,1055.4,Durables
2015.09,1080.5,Durables
2015.1,1226.4,Durables
2015.11,1272.5,Durables
2015.12,1809.7,Durables
2016.01,1152.6,Durables
2016.02,1089.3,Durables
2016.03,1164.1,Durables
2016.04,1153.8,Durables
2016.05,1144.9,Durables
2016.06,1112.7,Durables
2016.07,1145.5,Durables
2016.08,1084.9,Durables
2016.09,1141.2,Durables
2016.1,1250.0,Durables
2016.11,1315.3,Durables
2016.12,1861.7,Durables
2017.01,1226.5,Durables
2017.02,1106.7,Durables
2017.03,1225.7,Durables
2017.04,1196.3,Durables
2017.05,1216.8,Durables
2017.06,1166.6,Durables
2017.07,1194.5,Durables
2017.08,1151.1,Durables
2017.09,1186.9,Durables
2017.1,1313.6,Durables
2017.11,1437.1,Durables
2017.12,1982.5,Durables
2018.01,1269.9,Durables
2018.02,1153.5,Durables
2018.03,1306.7,Durables
2018.04,1234.8,Durables
2018.05,1268.2,Durables
2018.06,1237.0,Durables
2018.07,1229.9,Durables
2018.08,1227.7,Durables
2018.09,1260.5,Durables
2018.1,1402.1,Durables
2018.11,1534.9,Durables
2018.12,2019.4,Durables
2019.01,1351.9,Durables
2019.02,1213.9,Durables
2019.03,1319.3,Durables
2019.04,1305.9,Durables
2019.05,1316.9,Durables
2019.06,1285.2,Durables
2019.07,1287.6,Durables
2019.08,1302.9,Durables
2019.09,1294.9,Durables
2019.1,1444.3,Durables
2019.11,1676.1,Durables
2019.12,2159.2,Durables
2020.01,1434.0,Durables
2020.02,1359.1,Durables
2020.03,1349.2,Durables
2020.04,362.9,Durables
2020.05,1439.3,Durables
2020.06,1595.6,Durables
2020.07,1546.5,Durables
2020.08,1357.9,Durables
2020.09,1544.5,Durables
2020.1,1687.9,Durables
2020.11,1818.8,Durables
2020.12,2303.9,Durables
2021.01,1548.7,Durables
2021.02,1378.6,Durables
2021.03,1539.9,Durables
2021.04,1565.2,Durables
2021.05,1594.7,Durables
2021.06,1560.7,Durables
2021.07,1594.8,Durables
2021.08,992.6,Durables
2021.09,1220.6,Durables
2021.1,1497.5,Durables
2021.11,2025.7,Durables
2021.12,2441.8,Durables
2022.01,1637.1,Durables
2022.02,1428.5,Durables
2022.03,1568.2,Durables
2022.04,1589.1,Durables
2022.05,1567.2,Durables
2022.06,1539.8,Durables
2022.07,1531.3,Durables
2022.08,1500.5,Durables
2022.09,1575.6,Durables
2022.1,1742.1,Durables
2022.11,1907.8,Durables
2022.12,2339.1,Durables
2000.01,,Hospitality
2000.02,,Hospitality
2000.03,,Hospitality
2000.04,,Hospitality
2000.05,,Hospitality
2000.06,,Hospitality
2000.07,,Hospitality
2000.08,,Hospitality
2000.09,,Hospitality
2000.1,,Hospitality
2000.11,,Hospitality
2000.12,,Hospitality
2001.01,,Hospitality
2001.02,,Hospitality
2001.03,,Hospitality
2001.04,,Hospitality
2001.05,,Hospitality
2001.06,,Hospitality
2001.07,,Hospitality
2001.08,,Hospitality
2001.09,,Hospitality
2001.1,,Hospitality
2001.11,,Hospitality
2001.12,,Hospitality
2002.01,,Hospitality
2002.02,,Hospitality
2002.03,,Hospitality
2002.04,,Hospitality
2002.05,,Hospitality
2002.06,,Hospitality
2002.07,,Hospitality
2002.08,,Hospitality
2002.09,,Hospitality
2002.1,297.3,Hospitality
2002.11,309.0,Hospitality
2002.12,339.6,Hospitality
2003.01,339.0,Hospitality
2003.02,320.0,Hospitality
2003.03,345.5,Hospitality
2003.04,317.4,Hospitality
2003.05,293.7,Hospitality
2003.06,269.5,Hospitality
2003.07,296.5,Hospitality
2003.08,301.9,Hospitality
2003.09,291.9,Hospitality
2003.1,305.7,Hospitality
2003.11,320.0,Hospitality
2003.12,355.3,Hospitality
2004.01,357.7,Hospitality
2004.02,340.6,Hospitality
2004.03,348.4,Hospitality
2004.04,341.6,Hospitality
2004.05,319.7,Hospitality
2004.06,297.8,Hospitality
2004.07,344.2,Hospitality
2004.08,324.8,Hospitality
2004.09,331.4,Hospitality
2004.1,355.6,Hospitality
2004.11,352.5,Hospitality
2004.12,404.5,Hospitality
2005.01,396.2,Hospitality
2005.02,362.7,Hospitality
2005.03,388.7,Hospitality
2005.04,372.3,Hospitality
2005.05,341.2,Hospitality
2005.06,330.8,Hospitality
2005.07,379.0,Hospitality
2005.08,350.1,Hospitality
2005.09,355.9,Hospitality
2005.1,380.7,Hospitality
2005.11,380.6,Hospitality
2005.12,433.2,Hospitality
2006.01,423.4,Hospitality
2006.02,399.1,Hospitality
2006.03,426.2,Hospitality
2006.04,409.8,Hospitality
2006.05,370.2,Hospitality
2006.06,363.6,Hospitality
2006.07,405.7,Hospitality
2006.08,397.3,Hospitality
2006.09,404.6,Hospitality
2006.1,429.1,Hospitality
2006.11,443.4,Hospitality
2006.12,504.1,Hospitality
2007.01,477.1,Hospitality
2007.02,455.9,Hospitality
2007.03,496.6,Hospitality
2007.04,455.2,Hospitality
2007.05,431.1,Hospitality
2007.06,419.6,Hospitality
2007.07,453.7,Hospitality
2007.08,455.5,Hospitality
2007.09,457.9,Hospitality
2007.1,457.7,Hospitality
2007.11,488.0,Hospitality
2007.12,540.5,Hospitality
2008.01,515.3,Hospitality
2008.02,508.6,Hospitality
2008.03,531.2,Hospitality
2008.04,478.5,Hospitality
2008.05,470.7,Hospitality
2008.06,429.7,Hospitality
2008.07,467.1,Hospitality
2008.08,481.2,Hospitality
2008.09,456.6,Hospitality
2008.1,499.0,Hospitality
2008.11,503.2,Hospitality
2008.12,541.4,Hospitality
2009.01,541.1,Hospitality
2009.02,496.9,Hospitality
2009.03,533.0,Hospitality
2009.04,496.7,Hospitality
2009.05,488.4,Hospitality
2009.06,435.7,Hospitality
2009.07,497.8,Hospitality
2009.08,495.5,Hospitality
2009.09,481.4,Hospitality
2009.1,528.4,Hospitality
2009.11,514.7,Hospitality
2009.12,566.8,Hospitality
2010.01,565.6,Hospitality
2010.02,518.3,Hospitality
2010.03,556.5,Hospitality
2010.04,523.2,Hospitality
2010.05,503.5,Hospitality
2010.06,467.6,Hospitality
2010.07,532.2,Hospitality
2010.08,504.4,Hospitality
2010.09,505.7,Hospitality
2010.1,559.6,Hospitality
2010.11,540.2,Hospitality
2010.12,606.1,Hospitality
2011.01,597.6,Hospitality
2011.02,544.9,Hospitality
2011.03,584.9,Hospitality
2011.04,570.2,Hospitality
2011.05,539.1,Hospitality
2011.06,520.0,Hospitality
2011.07,595.8,Hospitality
2011.08,557.3,Hospitality
2011.09,568.9,Hospitality
2011.1,616.4,Hospitality
2011.11,582.5,Hospitality
2011.12,655.4,Hospitality
2012.01,632.2,Hospitality
2012.02,593.8,Hospitality
2012.03,639.1,Hospitality
2012.04,596.4,Hospitality
2012.05,571.8,Hospitality
2012.06,567.0,Hospitality
2012.07,595.1,Hospitality
2012.08,596.0,Hospitality
2012.09,594.1,Hospitality
2012.1,617.9,Hospitality
2012.11,632.8,Hospitality
2012.12,696.7,Hospitality
2013.01,666.8,Hospitality
2013.02,615.8,Hospitality
2013.03,688.1,Hospitality
2013.04,633.4,Hospitality
2013.05,630.2,Hospitality
2013.06,609.5,Hospitality
2013.07,647.2,Hospitality
2013.08,655.6,Hospitality
2013.09,633.0,Hospitality
2013.1,683.2,Hospitality
2013.11,694.5,Hospitality
2013.12,757.0,Hospitality
2014.01,746.3,Hospitality
2014.02,689.3,Hospitality
2014.03,756.3,Hospitality
2014.04,701.1,Hospitality
2014.05,710.4,Hospitality
2014.06,663.1,Hospitality
2014.07,705.8,Hospitality
2014.08,725.6,Hospitality
2014.09,688.0,Hospitality
2014.1,756.6,Hospitality
2014.11,771.5,Hospitality
2014.12,826.3,Hospitality
2015.01,820.4,Hospitality
2015.02,769.4,Hospitality
2015.03,826.9,Hospitality
2015.04,779.9,Hospitality
2015.05,775.5,Hospitality
2015.06,711.4,Hospitality
2015.07,785.6,Hospitality
2015.08,784.2,Hospitality
2015.09,761.9,Hospitality
2015.1,832.5,Hospitality
2015.11,846.2,Hospitality
2015.12,934.4,Hospitality
2016.01,931.0,Hospitality
2016.02,885.8,Hospitality
2016.03,923.8,Hospitality
2016.04,900.6,Hospitality
2016.05,844.7,Hospitality
2016.06,819.5,Hospitality
2016.07,924.6,Hospitality
2016.08,867.9,Hospitality
2016.09,885.0,Hospitality
2016.1,956.6,Hospitality
2016.11,933.9,Hospitality
2016.12,1059.9,Hospitality
2017.01,1023.1,Hospitality
2017.02,945.8,Hospitality
2017.03,1022.7,Hospitality
2017.04,976.7,Hospitality
2017.05,910.7,Hospitality
2017.06,906.2,Hospitality
2017.07,970.6,Hospitality
2017.08,928.9,Hospitality
2017.09,937.0,Hospitality
2017.1,1000.6,Hospitality
2017.11,1022.5,Hospitality
2017.12,1142.7,Hospitality
2018.01,1082.8,Hospitality
2018.02,1019.0,Hospitality
2018.03,1126.2,Hospitality
2018.04,1026.7,Hospitality
2018.05,974.3,Hospitality
2018.06,958.5,Hospitality
2018.07,1016.7,Hospitality
2018.08,1010.7,Hospitality
2018.09,1008.8,Hospitality
2018.1,1052.6,Hospitality
2018.11,1098.8,Hospitality
2018.12,1204.4,Hospitality
2019.01,1155.5,Hospitality
2019.02,1082.5,Hospitality
2019.03,1188.1,Hospitality
2019.04,1078.8,Hospitality
2019.05,1046.8,Hospitality
2019.06,1007.5,Hospitality
2019.07,1052.2,Hospitality
2019.08,1073.4,Hospitality
2019.09,1045.4,Hospitality
2019.1,1110.7,Hospitality
2019.11,1163.9,Hospitality
2019.12,1246.7,Hospitality
2020.01,1213.0,Hospitality
2020.02,1155.1,Hospitality
2020.03,824.9,Hospitality
2020.04,56.6,Hospitality
2020.05,619.3,Hospitality
2020.06,933.5,Hospitality
2020.07,1114.5,Hospitality
2020.08,881.1,Hospitality
2020.09,993.7,Hospitality
2020.1,1143.6,Hospitality
2020.11,1066.9,Hospitality
2020.12,1180.7,Hospitality
2021.01,1153.0,Hospitality
2021.02,973.0,Hospitality
2021.03,1040.3,Hospitality
2021.04,1154.8,Hospitality
2021.05,1151.9,Hospitality
2021.06,1094.9,Hospitality
2021.07,1232.8,Hospitality
2021.08,646.1,Hospitality
2021.09,568.8,Hospitality
2021.1,868.5,Hospitality
2021.11,845.3,Hospitality
2021.12,1099.0,Hospitality
2022.01,1120.4,Hospitality
2022.02,875.5,Hospitality
2022.03,891.3,Hospitality
2022.04,1098.5,Hospitality
2022.05,1093.8,Hospitality
2022.06,1088.9,Hospitality
2022.07,1189.0,Hospitality
2022.08,1151.6,Hospitality
2022.09,1195.0,Hospitality
2022.1,1267.0,Hospitality
2022.11,1213.6,Hospitality
2022.12,1359.9,Hospitality
2000.01,,Services
2000.02,,Services
2000.03,,Services
2000.04,,Services
2000.05,,Services
2000.06,,Services
2000.07,,Services
2000.08,,Services
2000.09,,Services
2000.1,,Services
2000.11,,Services
2000.12,,Services
2001.01,,Services
2001.02,,Services
2001.03,,Services
2001.04,,Services
2001.05,,Services
2001.06,,Services
2001.07,,Services
2001.08,,Services
2001.09,,Services
2001.1,,Services
2001.11,,Services
2001.12,,Services
2002.01,,Services
2002.02,,Services
2002.03,,Services
2002.04,,Services
2002.05,,Services
2002.06,,Services
2002.07,,Services
2002.08,,Services
2002.09,,Services
2002.1,74.8,Services
2002.11,76.2,Services
2002.12,83.6,Services
2003.01,70.2,Services
2003.02,68.8,Services
2003.03,75.2,Services
2003.04,72.1,Services
2003.05,80.8,Services
2003.06,71.8,Services
2003.07,82.1,Services
2003.08,79.7,Services
2003.09,79.8,Services
2003.1,84.0,Services
2003.11,83.3,Services
2003.12,97.7,Services
2004.01,78.8,Services
2004.02,79.0,Services
2004.03,92.3,Services
2004.04,88.6,Services
2004.05,88.4,Services
2004.06,88.9,Services
2004.07,95.3,Services
2004.08,89.8,Services
2004.09,94.2,Services
2004.1,92.5,Services
2004.11,99.6,Services
2004.12,113.6,Services
2005.01,84.9,Services
2005.02,92.8,Services
2005.03,100.9,Services
2005.04,101.3,Services
2005.05,101.3,Services
2005.06,100.4,Services
2005.07,103.5,Services
2005.08,105.6,Services
2005.09,106.6,Services
2005.1,102.3,Services
2005.11,112.0,Services
2005.12,122.7,Services
2006.01,95.7,Services
2006.02,100.5,Services
2006.03,117.5,Services
2006.04,100.0,Services
2006.05,115.8,Services
2006.06,112.0,Services
2006.07,113.1,Services
2006.08,119.4,Services
2006.09,116.3,Services
2006.1,116.3,Services
2006.11,126.6,Services
2006.12,135.4,Services
2007.01,111.4,Services
2007.02,113.6,Services
2007.03,132.5,Services
2007.04,113.0,Services
2007.05,133.5,Services
2007.06,122.9,Services
2007.07,127.7,Services
2007.08,135.5,Services
2007.09,124.9,Services
2007.1,133.1,Services
2007.11,140.6,Services
2007.12,146.5,Services
2008.01,124.9,Services
2008.02,131.5,Services
2008.03,129.3,Services
2008.04,135.3,Services
2008.05,142.5,Services
2008.06,127.3,Services
2008.07,142.7,Services
2008.08,137.4,Services
2008.09,139.0,Services
2008.1,144.7,Services
2008.11,139.1,Services
2008.12,160.5,Services
2009.01,129.3,Services
2009.02,129.4,Services
2009.03,144.3,Services
2009.04,139.1,Services
2009.05,143.3,Services
2009.06,138.5,Services
2009.07,152.1,Services
2009.08,141.4,Services
2009.09,146.6,Services
2009.1,151.0,Services
2009.11,148.5,Services
2009.12,172.5,Services
2010.01,132.2,Services
2010.02,137.4,Services
2010.03,159.4,Services
2010.04,144.2,Services
2010.05,145.1,Services
2010.06,147.1,Services
2010.07,156.8,Services
2010.08,149.9,Services
2010.09,155.3,Services
2010.1,152.8,Services
2010.11,163.5,Services
2010.12,183.9,Services
2011.01,136.1,Services
2011.02,145.6,Services
2011.03,166.6,Services
2011.04,150.6,Services
2011.05,159.1,Services
2011.06,157.4,Services
2011.07,161.0,Services
2011.08,164.4,Services
2011.09,165.4,Services
2011.1,161.2,Services
2011.11,175.5,Services
2011.12,191.4,Services
2012.01,148.6,Services
2012.02,162.0,Services
2012.03,178.3,Services
2012.04,153.1,Services
2012.05,178.4,Services
2012.06,166.7,Services
2012.07,171.6,Services
2012.08,180.2,Services
2012.09,168.1,Services
2012.1,179.4,Services
2012.11,190.4,Services
2012.12,195.0,Services
2013.01,166.7,Services
2013.02,166.0,Services
2013.03,180.8,Services
2013.04,174.3,Services
2013.05,194.2,Services
2013.06,171.2,Services
2013.07,190.9,Services
2013.08,193.0,Services
2013.09,183.3,Services
2013.1,211.5,Services
2013.11,215.4,Services
2013.12,227.8,Services
2014.01,193.8,Services
2014.02,191.3,Services
2014.03,211.5,Services
2014.04,196.4,Services
2014.05,223.9,Services
2014.06,199.6,Services
2014.07,219.8,Services
2014.08,208.4,Services
2014.09,209.4,Services
2014.1,221.8,Services
2014.11,221.8,Services
2014.12,250.5,Services
2015.01,204.9,Services
2015.02,204.1,Services
2015.03,231.3,Services
2015.04,209.2,Services
2015.05,227.2,Services
2015.06,222.0,Services
2015.07,252.6,Services
2015.08,226.4,Services
2015.09,233.7,Services
2015.1,239.0,Services
2015.11,234.6,Services
2015.12,268.4,Services
2016.01,214.2,Services
2016.02,223.6,Services
2016.03,245.8,Services
2016.04,240.7,Services
2016.05,243.6,Services
2016.06,240.0,Services
2016.07,253.7,Services
2016.08,250.0,Services
2016.09,250.7,Services
2016.1,245.0,Services
2016.11,260.1,Services
2016.12,285.9,Services
2017.01,229.2,Services
2017.02,241.1,Services
2017.03,283.7,Services
2017.04,237.5,Services
2017.05,277.6,Services
2017.06,267.9,Services
2017.07,274.7,Services
2017.08,286.3,Services
2017.09,274.1,Services
2017.1,275.4,Services
2017.11,296.8,Services
2017.12,307.5,Services
2018.01,254.9,Services
2018.02,257.8,Services
2018.03,294.2,Services
2018.04,265.1,Services
2018.05,299.0,Services
2018.06,280.6,Services
2018.07,297.1,Services
2018.08,304.1,Services
2018.09,282.7,Services
2018.1,303.2,Services
2018.11,318.0,Services
2018.12,319.5,Services
2019.01,275.9,Services
2019.02,274.2,Services
2019.03,306.2,Services
2019.04,277.1,Services
2019.05,319.8,Services
2019.06,282.3,Services
2019.07,319.7,Services
2019.08,316.5,Services
2019.09,297.3,Services
2019.1,323.0,Services
2019.11,333.3,Services
2019.12,339.9,Services
2020.01,290.2,Services
2020.02,290.2,Services
2020.03,240.7,Services
2020.04,35.6,Services
2020.05,260.9,Services
2020.06,312.5,Services
2020.07,344.7,Services
2020.08,264.5,Services
2020.09,326.4,Services
2020.1,330.2,Services
2020.11,325.4,Services
2020.12,368.4,Services
2021.01,285.8,Services
2021.02,281.7,Services
2021.03,329.0,Services
2021.04,302.9,Services
2021.05,331.3,Services
2021.06,336.3,Services
2021.07,363.7,Services
2021.08,197.3,Services
2021.09,226.2,Services
2021.1,248.1,Services
2021.11,294.7,Services
2021.12,377.5,Services
2022.01,283.4,Services
2022.02,284.7,Services
2022.03,308.3,Services
2022.04,297.5,Services
2022.05,334.8,Services
2022.06,326.5,Services
2022.07,346.5,Services
2022.08,351.0,Services
2022.09,349.1,Services
2022.1,348.5,Services
2022.11,372.7,Services
2022.12,392.2,Services
2000.01,,Apparel
2000.02,,Apparel
2000.03,,Apparel
2000.04,,Apparel
2000.05,,Apparel
2000.06,,Apparel
2000.07,,Apparel
2000.08,,Apparel
2000.09,,Apparel
2000.1,,Apparel
2000.11,,Apparel
2000.12,,Apparel
2001.01,,Apparel
2001.02,,Apparel
2001.03,,Apparel
2001.04,,Apparel
2001.05,,Apparel
2001.06,,Apparel
2001.07,,Apparel
2001.08,,Apparel
2001.09,,Apparel
2001.1,,Apparel
2001.11,,Apparel
2001.12,,Apparel
2002.01,,Apparel
2002.02,,Apparel
2002.03,,Apparel
2002.04,,Apparel
2002.05,,Apparel
2002.06,,Apparel
2002.07,,Apparel
2002.08,,Apparel
2002.09,,Apparel
2002.1,172.8,Apparel
2002.11,182.3,Apparel
2002.12,257.6,Apparel
2003.01,169.7,Apparel
2003.02,154.3,Apparel
2003.03,183.9,Apparel
2003.04,194.4,Apparel
2003.05,200.6,Apparel
2003.06,170.2,Apparel
2003.07,180.2,Apparel
2003.08,164.5,Apparel
2003.09,170.6,Apparel
2003.1,187.6,Apparel
2003.11,196.1,Apparel
2003.12,278.7,Apparel
2004.01,184.6,Apparel
2004.02,166.7,Apparel
2004.03,200.6,Apparel
2004.04,219.9,Apparel
2004.05,205.2,Apparel
2004.06,184.6,Apparel
2004.07,194.1,Apparel
2004.08,168.4,Apparel
2004.09,180.3,Apparel
2004.1,195.7,Apparel
2004.11,215.0,Apparel
2004.12,288.7,Apparel
2005.01,190.2,Apparel
2005.02,177.2,Apparel
2005.03,202.4,Apparel
2005.04,234.1,Apparel
2005.05,212.6,Apparel
2005.06,199.9,Apparel
2005.07,204.6,Apparel
2005.08,180.3,Apparel
2005.09,197.3,Apparel
2005.1,211.9,Apparel
2005.11,220.6,Apparel
2005.12,313.8,Apparel
2006.01,196.8,Apparel
2006.02,180.6,Apparel
2006.03,232.7,Apparel
2006.04,226.7,Apparel
2006.05,236.3,Apparel
2006.06,222.9,Apparel
2006.07,208.2,Apparel
2006.08,191.1,Apparel
2006.09,214.0,Apparel
2006.1,219.4,Apparel
2006.11,236.1,Apparel
2006.12,344.5,Apparel
2007.01,221.9,Apparel
2007.02,201.3,Apparel
2007.03,248.8,Apparel
2007.04,254.8,Apparel
2007.05,245.6,Apparel
2007.06,249.1,Apparel
2007.07,228.7,Apparel
2007.08,216.6,Apparel
2007.09,226.8,Apparel
2007.1,235.9,Apparel
2007.11,254.2,Apparel
2007.12,357.6,Apparel
2008.01,228.7,Apparel
2008.02,215.7,Apparel
2008.03,234.3,Apparel
2008.04,259.5,Apparel
2008.05,261.4,Apparel
2008.06,221.8,Apparel
2008.07,226.6,Apparel
2008.08,212.6,Apparel
2008.09,211.0,Apparel
2008.1,236.9,Apparel
2008.11,250.3,Apparel
2008.12,364.8,Apparel
2009.01,242.3,Apparel
2009.02,215.9,Apparel
2009.03,254.2,Apparel
2009.04,264.9,Apparel
2009.05,276.5,Apparel
2009.06,234.6,Apparel
2009.07,241.0,Apparel
2009.08,218.6,Apparel
2009.09,227.9,Apparel
2009.1,248.7,Apparel
2009.11,255.7,Apparel
2009.12,378.2,Apparel
2010.01,241.0,Apparel
2010.02,212.7,Apparel
2010.03,253.0,Apparel
2010.04,269.1,Apparel
2010.05,272.9,Apparel
2010.06,249.6,Apparel
2010.07,248.5,Apparel
2010.08,216.4,Apparel
2010.09,225.9,Apparel
2010.1,257.1,Apparel
2010.11,271.2,Apparel
2010.12,390.4,Apparel
2011.01,247.6,Apparel
2011.02,209.7,Apparel
2011.03,256.0,Apparel
2011.04,290.5,Apparel
2011.05,268.5,Apparel
2011.06,256.2,Apparel
2011.07,263.0,Apparel
2011.08,227.3,Apparel
2011.09,242.2,Apparel
2011.1,277.2,Apparel
2011.11,278.7,Apparel
2011.12,410.2,Apparel
2012.01,256.9,Apparel
2012.02,229.5,Apparel
2012.03,285.5,Apparel
2012.04,271.7,Apparel
2012.05,290.0,Apparel
2012.06,277.8,Apparel
2012.07,252.4,Apparel
2012.08,239.4,Apparel
2012.09,244.4,Apparel
2012.1,269.1,Apparel
2012.11,294.7,Apparel
2012.12,417.5,Apparel
2013.01,263.1,Apparel
2013.02,226.5,Apparel
2013.03,262.8,Apparel
2013.04,298.2,Apparel
2013.05,296.2,Apparel
2013.06,281.0,Apparel
2013.07,258.1,Apparel
2013.08,245.2,Apparel
2013.09,235.8,Apparel
2013.1,278.6,Apparel
2013.11,305.3,Apparel
2013.12,428.3,Apparel
2014.01,269.7,Apparel
2014.02,235.3,Apparel
2014.03,277.7,Apparel
2014.04,286.6,Apparel
2014.05,304.4,Apparel
2014.06,268.3,Apparel
2014.07,265.6,Apparel
2014.08,246.4,Apparel
2014.09,245.7,Apparel
2014.1,279.9,Apparel
2014.11,293.2,Apparel
2014.12,437.2,Apparel
2015.01,276.9,Apparel
2015.02,240.9,Apparel
2015.03,281.9,Apparel
2015.04,296.2,Apparel
2015.05,304.7,Apparel
2015.06,276.6,Apparel
2015.07,276.8,Apparel
2015.08,254.1,Apparel
2015.09,256.9,Apparel
2015.1,296.9,Apparel
2015.11,312.2,Apparel
2015.12,470.3,Apparel
2016.01,291.0,Apparel
2016.02,261.9,Apparel
2016.03,291.8,Apparel
2016.04,321.0,Apparel
2016.05,308.4,Apparel
2016.06,302.4,Apparel
2016.07,291.0,Apparel
2016.08,257.2,Apparel
2016.09,271.3,Apparel
2016.1,305.8,Apparel
2016.11,313.1,Apparel
2016.12,489.5,Apparel
2017.01,303.6,Apparel
2017.02,261.8,Apparel
2017.03,314.0,Apparel
2017.04,318.7,Apparel
2017.05,324.7,Apparel
2017.06,307.0,Apparel
2017.07,296.7,Apparel
2017.08,269.8,Apparel
2017.09,280.7,Apparel
2017.1,302.3,Apparel
2017.11,336.3,Apparel
2017.12,493.7,Apparel
2018.01,300.1,Apparel
2018.02,264.1,Apparel
2018.03,314.5,Apparel
2018.04,312.6,Apparel
2018.05,313.0,Apparel
2018.06,313.0,Apparel
2018.07,280.2,Apparel
2018.08,271.1,Apparel
2018.09,278.3,Apparel
2018.1,306.6,Apparel
2018.11,338.6,Apparel
2018.12,473.4,Apparel
2019.01,305.7,Apparel
